Transaction_ID,Date,Customer_ID,Customer_Name,County,Eircode,Product_ID,Product_Category,Unit_Price_EUR,Quantity,VAT_Rate,Total_Amount_EUR,Payment_Method
IE-TXN-047113,11/01/2023,CUST-0075,Caitlin O'Toole,Waterford,R46N88C,PROD-0020,Groceries,382.5,2,23%,940.95,Google Pay
IE-TXN-047114,06/02/2024,CUST-0095,Orlaith Allen,Carlow,E269795,PROD-0013,Beverages,202.12,6,23%,1491.65,Google Pay
IE-TXN-047115,04/06/2023,CUST-0465,Pearse Lahy,Tipperary,E92 HK85,PROD-0048,Home Decor,90.34,1,23%,111.12,Visa
IE-TXN-047116,19/06/2023,CUST-0054,Russell Dungan,Donegal,K16K4V9,PROD-0020,Groceries,382.5,4,23%,1881.9,Google Pay
IE-TXN-047117,02/01/2023,CUST-0907,Oliver Harley,Donegal,X97C51C,PROD-0033,Health & Beauty,174.88,2,23%,430.2,Google Pay
IE-TXN-047118,15/07/2024,CUST-0798,Mr. Bailey Shine,Galway,V53 96VR,PROD-0084,Electronics,232.51,7,23%,2001.91,Apple Pay
IE-TXN-047119,22/03/2023,CUST-0825,Mairtin Mulhare,Kerry,N46 3YFA,PROD-0002,Beverages,360.91,10,23%,4439.19,Visa
IE-TXN-047120,25/01/2024,CUST-0404,Rohan MacFaull,Meath,K09PC16,PROD-0096,Home Decor,360.43,8,23%,3546.63,Google Pay
IE-TXN-047121,07/03/2024,CUST-0648,Aodhan Bruen,Wicklow,H39 AWVN,PROD-0032,Electronics,9.19,6,23%,67.82,Apple Pay
IE-TXN-047122,03/04/2025,CUST-0212,Dr. Hayleigh MacInnes,Donegal,D55KAFN,PROD-0084,Electronics,232.51,9,23%,2573.89,Revolut
IE-TXN-047123,09/11/2023,CUST-0231,Lana Cassin-Gorey,Kildare,X97 F3X7,PROD-0023,Clothing,368.12,6,23%,2716.73,Apple Pay
IE-TXN-047124,23/08/2025,CUST-0138,Mrs. Brittany Derrig,Kilkenny,C44HDFC,PROD-0060,Home Decor,78.16,6,23%,576.82,Mastercard
IE-TXN-047125,23/12/2024,CUST-0701,Nicholas McCool,Limerick,C91 5C57,PROD-0084,Electronics,232.51,8,23%,2287.9,Revolut
IE-TXN-047126,02/06/2023,CUST-0730,Hollie McLoone,Limerick,D71 DXVD,PROD-0043,Health & Beauty,180.66,10,23%,2222.12,Apple Pay
IE-TXN-047127,07/09/2023,CUST-0517,Dean Calligan,Cork,A27 X7F2,PROD-0057,Health & Beauty,465.2,1,23%,572.2,Apple Pay
IE-TXN-047128,15/07/2025,CUST-0541,Jesse MacEver,Westmeath,Y09 TK8T,PROD-0058,Electronics,283.69,5,23%,1744.69,Visa
IE-TXN-047129,03/03/2023,CUST-0334,Graham Garde,Offaly,K00 94W8,PROD-0029,Groceries,102.61,1,23%,126.21,Revolut
IE-TXN-047130,08/12/2024,CUST-0920,Dale Goodwin,Sligo,H778E64,PROD-0098,Clothing,75.39,4,23%,370.92,Revolut
IE-TXN-047131,26/12/2024,CUST-0239,Ms. Alana Duncan,Wexford,Y70CXA3,PROD-0099,Groceries,214.14,3,23%,790.18,Google Pay
IE-TXN-047132,31/01/2023,CUST-0283,Dr. Robyn Greally,Meath,X1324W3,PROD-0030,Clothing,385.92,3,23%,1424.04,Revolut
IE-TXN-047133,12/02/2024,CUST-0772,Terence Borland,Longford,V59D9H0,PROD-0035,Clothing,84.97,3,23%,313.54,Revolut
IE-TXN-047134,17/09/2023,CUST-0585,Miss Maureen McAndrew,Armagh,R09 RH18,PROD-0077,Home Decor,44.18,5,23%,271.71,Visa
IE-TXN-047135,22/03/2025,CUST-0304,Megan Greaney,Monaghan,W43 1N73,PROD-0069,Home Decor,198.83,3,23%,733.68,Revolut
IE-TXN-047136,14/08/2025,CUST-0737,Demi-Leigh Murtagh,Armagh,E72 FYVT,PROD-0003,Electronics,160.72,10,23%,1976.86,Apple Pay
IE-TXN-047137,27/07/2023,CUST-0544,Taylor Duff,Londonderry,X08YCV3,PROD-0036,Health & Beauty,83.35,7,23%,717.64,Visa
IE-TXN-047138,13/05/2024,CUST-0353,Bradley Moffit,Offaly,X63C326,PROD-0020,Groceries,382.5,2,23%,940.95,Visa
IE-TXN-047139,14/05/2025,CUST-0919,Dr. Hayleigh Cooke,Limerick,E57 5RWT,PROD-0078,Beverages,64.25,7,23%,553.19,Revolut
IE-TXN-047140,04/05/2024,CUST-0115,Daire Curneen,Fermanagh,R99DWP2,PROD-0013,Beverages,202.12,1,23%,248.61,Visa
IE-TXN-047141,15/06/2024,CUST-0929,Ms. Marie-Claire Carleton,Wicklow,R67 P9NC,PROD-0022,Home Decor,490.8,9,23%,5433.16,Mastercard
IE-TXN-047142,12/09/2024,CUST-0716,Rhianna Cullinan-Dargan,Kerry,F7373NY,PROD-0043,Health & Beauty,180.66,8,23%,1777.69,Visa
IE-TXN-047143,19/02/2023,CUST-0394,Pierce Mahony,Waterford,N68 4E9V,PROD-0042,Health & Beauty,21.7,2,23%,53.38,Revolut
IE-TXN-047144,03/08/2023,CUST-0569,Mrs. Adele Cassin,Roscommon,E99N880,PROD-0084,Electronics,232.51,7,23%,2001.91,Revolut
IE-TXN-047145,10/09/2023,CUST-0756,Myles McGrenehan,Londonderry,D92 H64T,PROD-0019,Beverages,354.21,3,23%,1307.03,Google Pay
IE-TXN-047146,09/01/2025,CUST-0846,Shane Keoghan,Limerick,N05 D7CD,PROD-0019,Beverages,354.21,10,23%,4356.78,Google Pay
IE-TXN-047147,03/03/2024,CUST-0657,Russell Neilian-Fraher,Offaly,X94 909Y,PROD-0046,Health & Beauty,388.49,2,23%,955.69,Visa
IE-TXN-047148,26/10/2024,CUST-0880,Niamh Rahilly,Offaly,K15 CCK0,PROD-0041,Health & Beauty,73.36,2,23%,180.47,Mastercard
IE-TXN-047149,11/05/2024,CUST-0835,Lyndsey Nulty,Mayo,K65 A521,PROD-0025,Groceries,103.63,8,23%,1019.72,Apple Pay
IE-TXN-047150,19/04/2023,CUST-0535,Niamh McElroe,Cork,D55 59NE,PROD-0005,Beverages,306.1,7,23%,2635.52,Mastercard
IE-TXN-047151,11/01/2024,CUST-0451,Eimear Clohessey,Limerick,R974WY8,PROD-0038,Health & Beauty,472.98,7,23%,4072.36,Mastercard
IE-TXN-047152,24/07/2024,CUST-0745,Charlie Kinaghan,Cavan,D01 N7CX,PROD-0017,Electronics,195.66,5,23%,1203.31,Apple Pay
IE-TXN-047153,15/06/2023,CUST-0773,Caolain Nevin,Donegal,A563986,PROD-0069,Home Decor,198.83,10,23%,2445.61,Google Pay
IE-TXN-047154,20/08/2024,CUST-0590,Dr. Zac Hoare,Armagh,R56 X9HH,PROD-0096,Home Decor,360.43,1,23%,443.33,Visa
IE-TXN-047155,30/10/2024,CUST-0958,Ms. Rebecca Kilgallen,Meath,D45 PRP8,PROD-0075,Home Decor,61.4,8,23%,604.18,Visa
IE-TXN-047156,15/09/2025,CUST-0777,Aileen Magennity,Louth,W409XFN,PROD-0030,Clothing,385.92,7,23%,3322.77,Google Pay
IE-TXN-047157,01/11/2023,CUST-0430,Kirby Farnon-Hastings,Fermanagh,X24 KA6F,PROD-0044,Electronics,333.0,5,23%,2047.95,Visa
IE-TXN-047158,01/09/2024,CUST-0488,Miriam MacGloin,Kilkenny,R43D1FE,PROD-0051,Groceries,464.13,2,23%,1141.76,Mastercard
IE-TXN-047159,10/01/2025,CUST-0529,Heather Fannon,Limerick,V99WV89,PROD-0087,Home Decor,468.0,3,23%,1726.92,Apple Pay
IE-TXN-047160,23/12/2024,CUST-0548,Ms. Bronach Laffey,Kerry,W02HKAP,PROD-0006,Groceries,338.03,9,23%,3741.99,Apple Pay
IE-TXN-047161,15/02/2024,CUST-0717,Dr. Susan Finucane,Down,Y71 R2TR,PROD-0074,Electronics,293.57,9,23%,3249.82,Apple Pay
IE-TXN-047162,30/10/2023,CUST-0253,Ms. Chelsea Colly,Donegal,E14H3XK,PROD-0047,Groceries,29.43,10,23%,361.99,Mastercard
IE-TXN-047163,26/10/2025,CUST-0410,Alanis McKnight,Clare,C48 NT08,PROD-0019,Beverages,354.21,10,23%,4356.78,Revolut
IE-TXN-047164,04/04/2024,CUST-0615,Ms. Kirsty Clavin,Wexford,C23 A3EW,PROD-0043,Health & Beauty,180.66,7,23%,1555.48,Mastercard
IE-TXN-047165,05/10/2025,CUST-0295,Meaghan McPherson,Carlow,K53 8YWN,PROD-0093,Clothing,144.16,2,23%,354.63,Apple Pay
IE-TXN-047166,03/01/2023,CUST-0270,Emer MacCole,Tyrone,A35 W26P,PROD-0007,Home Decor,176.15,9,23%,1949.98,Apple Pay
IE-TXN-047167,12/11/2024,CUST-0853,Kurtis Lavery,Galway,F07RCN0,PROD-0014,Beverages,29.39,9,23%,325.35,Visa
IE-TXN-047168,16/01/2025,CUST-0085,Dr. Desmond MacGing,Carlow,P27KWH9,PROD-0040,Home Decor,260.71,3,23%,962.02,Google Pay
IE-TXN-047169,09/12/2024,CUST-0815,Benn Currie,Cork,X06 FRWY,PROD-0070,Beverages,448.15,5,23%,2756.12,Apple Pay
IE-TXN-047170,15/03/2025,CUST-0083,Keri O'Casey,Offaly,E41 6Y8Y,PROD-0005,Beverages,306.1,10,23%,3765.03,Visa
IE-TXN-047171,18/06/2025,CUST-0465,Pearse Lahy,Tipperary,E92 HK85,PROD-0068,Electronics,253.1,1,23%,311.31,Revolut
IE-TXN-047172,10/06/2023,CUST-0055,Dr. Alannah McGlynn,Clare,H79 TV06,PROD-0023,Clothing,368.12,3,23%,1358.36,Revolut
IE-TXN-047173,14/03/2025,CUST-0792,Chantel Curry,Londonderry,H581DRV,PROD-0054,Clothing,321.83,2,23%,791.7,Google Pay
IE-TXN-047174,16/03/2025,CUST-0210,Annalise Holland,Kildare,T64 WKYE,PROD-0037,Clothing,91.4,3,23%,337.27,Revolut
IE-TXN-047175,31/12/2023,CUST-0970,Desmond Perri,Clare,C65AT8Y,PROD-0046,Health & Beauty,388.49,9,23%,4300.58,Apple Pay
IE-TXN-047176,25/06/2024,CUST-0780,Mr. Padraig Leavey,Down,V68VY86,PROD-0002,Beverages,360.91,3,23%,1331.76,Apple Pay
IE-TXN-047177,20/12/2025,CUST-0838,Keely Hassett,Kerry,Y13TF69,PROD-0055,Home Decor,161.99,2,23%,398.5,Google Pay
IE-TXN-047178,17/11/2025,CUST-0518,Kathleen Cahalane,Kildare,X8738XT,PROD-0098,Clothing,75.39,3,23%,278.19,Revolut
IE-TXN-047179,10/09/2023,CUST-0053,Dr. Gavin Evans,Meath,C93 5ET5,PROD-0066,Home Decor,25.63,9,23%,283.72,Mastercard
IE-TXN-047180,11/06/2025,CUST-0413,Lindsay Culligan,Sligo,P626VVY,PROD-0021,Beverages,68.55,1,23%,84.32,Mastercard
IE-TXN-047181,15/02/2025,CUST-0349,Eugene Dunning,Fermanagh,H193VHA,PROD-0016,Health & Beauty,124.95,2,23%,307.38,Google Pay
IE-TXN-047182,09/11/2025,CUST-0126,Mr. Stewart Griffiths,Offaly,D56 XT7T,PROD-0087,Home Decor,468.0,5,23%,2878.2,Google Pay
IE-TXN-047183,11/08/2023,CUST-0154,Aimee Denny,Tipperary,W26EC28,PROD-0069,Home Decor,198.83,5,23%,1222.8,Visa
IE-TXN-047184,20/01/2024,CUST-0809,Aisling Minihane-Patterson,Tyrone,C47 K351,PROD-0051,Groceries,464.13,6,23%,3425.28,Visa
IE-TXN-047185,22/06/2023,CUST-0306,Erika Comber,Leitrim,Y23ET99,PROD-0091,Home Decor,287.8,2,23%,707.99,Visa
IE-TXN-047186,24/06/2023,CUST-0905,Bethan Spain,Monaghan,W54 AW91,PROD-0070,Beverages,448.15,8,23%,4409.8,Revolut
IE-TXN-047187,30/08/2024,CUST-0199,Toni O'Kearney,Fermanagh,P56 X7KP,PROD-0082,Home Decor,330.88,2,23%,813.96,Mastercard
IE-TXN-047188,07/07/2025,CUST-0157,Jay Looney,Cork,P27R61T,PROD-0025,Groceries,103.63,8,23%,1019.72,Visa
IE-TXN-047189,25/06/2023,CUST-0175,Toby Stuart,Tyrone,C66 0W8C,PROD-0003,Electronics,160.72,6,23%,1186.11,Visa
IE-TXN-047190,08/06/2023,CUST-0093,Dr. Meabh Hyde,Kerry,F77A86Y,PROD-0019,Beverages,354.21,4,23%,1742.71,Revolut
IE-TXN-047191,15/08/2024,CUST-0190,Helen Agnew,Kilkenny,K90283W,PROD-0041,Health & Beauty,73.36,2,23%,180.47,Visa
IE-TXN-047192,01/08/2023,CUST-0790,Jack Dower,Offaly,V37 71DT,PROD-0035,Clothing,84.97,10,23%,1045.13,Revolut
IE-TXN-047193,18/05/2024,CUST-0191,Conn Milmo,Fermanagh,D38 9H5N,PROD-0052,Groceries,309.93,9,23%,3430.93,Visa
IE-TXN-047194,02/03/2024,CUST-0943,Glen Victory,Clare,H12 32DA,PROD-0008,Health & Beauty,145.19,2,23%,357.17,Revolut
IE-TXN-047195,23/12/2024,CUST-0083,Keri O'Casey,Offaly,E41 6Y8Y,PROD-0075,Home Decor,61.4,3,23%,226.57,Apple Pay
IE-TXN-047196,17/06/2024,CUST-0527,Elizabeth Scally,Sligo,H30 XFWP,PROD-0083,Home Decor,486.81,8,23%,4790.21,Visa
IE-TXN-047197,19/02/2024,CUST-0455,Niall Scollan,Kildare,C52 00K1,PROD-0067,Electronics,488.69,5,23%,3005.44,Visa
IE-TXN-047198,21/08/2024,CUST-0277,Kirk Wright,Mayo,C46DRYY,PROD-0058,Electronics,283.69,4,23%,1395.75,Google Pay
IE-TXN-047199,02/10/2025,CUST-0973,Dr. Fergus Liddy,Tyrone,A51P56N,PROD-0029,Groceries,102.61,4,23%,504.84,Google Pay
IE-TXN-047200,14/09/2024,CUST-0098,Shannon Twomey-Sheeran,Fermanagh,K60K82C,PROD-0031,Groceries,31.19,8,23%,306.91,Mastercard
IE-TXN-047201,03/10/2025,CUST-0245,Dr. Darragh Rodgers,Limerick,K1483WX,PROD-0039,Home Decor,54.98,4,23%,270.5,Mastercard
IE-TXN-047202,19/12/2024,CUST-0356,Susan Mulrain,Wicklow,R32N8E1,PROD-0002,Beverages,360.91,7,23%,3107.44,Revolut
IE-TXN-047203,02/08/2023,CUST-0768,Ruari Curtin,Longford,D23 5507,PROD-0013,Beverages,202.12,9,23%,2237.47,Revolut
IE-TXN-047204,13/05/2024,CUST-0466,Dara Hennessey,Kerry,D94N4XX,PROD-0065,Home Decor,225.67,10,23%,2775.74,Visa
IE-TXN-047205,04/07/2025,CUST-0802,Lynsey O'Sullivan,Galway,Y082HA7,PROD-0043,Health & Beauty,180.66,1,23%,222.21,Apple Pay
IE-TXN-047206,22/03/2025,CUST-0558,Joanna Corbett,Armagh,E41X88P,PROD-0068,Electronics,253.1,2,23%,622.63,Revolut
IE-TXN-047207,12/09/2025,CUST-0583,Emily Fennell,Antrim,T33EW4K,PROD-0045,Health & Beauty,201.53,10,23%,2478.82,Google Pay
IE-TXN-047208,30/04/2024,CUST-0182,Michael Trenor,Antrim,P72TNEK,PROD-0014,Beverages,29.39,9,23%,325.35,Revolut
IE-TXN-047209,20/10/2023,CUST-0712,Padraig Wilkinson-Mansfield,Waterford,F835N69,PROD-0043,Health & Beauty,180.66,10,23%,2222.12,Apple Pay
IE-TXN-047210,14/09/2025,CUST-0413,Lindsay Culligan,Sligo,P626VVY,PROD-0022,Home Decor,490.8,6,23%,3622.1,Revolut
IE-TXN-047211,07/08/2025,CUST-0675,Dr. Meg Garraghy,Kerry,N62KY71,PROD-0018,Beverages,194.3,9,23%,2150.9,Revolut
IE-TXN-047212,26/06/2023,CUST-0460,Simone Daly,Donegal,V83 X9YW,PROD-0086,Clothing,442.23,6,23%,3263.66,Revolut
IE-TXN-047213,28/03/2024,CUST-0249,Miss Dayna McCool,Meath,E25X283,PROD-0042,Health & Beauty,21.7,5,23%,133.45,Revolut
IE-TXN-047214,17/08/2024,CUST-0705,Ashleigh Plover,Monaghan,K37CD93,PROD-0086,Clothing,442.23,9,23%,4895.49,Visa
IE-TXN-047215,13/01/2024,CUST-0603,Dr. Carter McCallion,Galway,P17KVNF,PROD-0022,Home Decor,490.8,5,23%,3018.42,Apple Pay
IE-TXN-047216,22/08/2023,CUST-0750,Karla Cranly,Kerry,T52 457F,PROD-0058,Electronics,283.69,10,23%,3489.39,Revolut
IE-TXN-047217,14/12/2025,CUST-0320,Miss Lyndsey Somers,Antrim,N97 4KVX,PROD-0061,Health & Beauty,112.69,2,23%,277.22,Google Pay
IE-TXN-047218,14/11/2025,CUST-0605,Mrs. Harriet Rayel,Tipperary,H60 E3KW,PROD-0049,Clothing,379.57,1,23%,466.87,Revolut
IE-TXN-047219,11/04/2023,CUST-0359,Meibh Donnan-McDunphy,Tipperary,N28VDT6,PROD-0034,Beverages,10.71,10,23%,131.73,Mastercard
IE-TXN-047220,20/04/2024,CUST-0672,Jonathan Fielding-Cloone,Kildare,D84 W751,PROD-0065,Home Decor,225.67,6,23%,1665.44,Revolut
IE-TXN-047221,29/07/2025,CUST-0224,Connor O'Houlihan,Mayo,P47HWWY,PROD-0060,Home Decor,78.16,9,23%,865.23,Google Pay
IE-TXN-047222,09/03/2024,CUST-0981,Ms. Nicola Fennell,Offaly,V35DWAD,PROD-0014,Beverages,29.39,9,23%,325.35,Mastercard
IE-TXN-047223,02/05/2025,CUST-0952,Nikki Lonergan,Clare,K01 PPAY,PROD-0023,Clothing,368.12,5,23%,2263.94,Revolut
IE-TXN-047224,01/01/2023,CUST-0989,Dr. Colum Canavan,Fermanagh,K84 WRWF,PROD-0043,Health & Beauty,180.66,7,23%,1555.48,Visa
IE-TXN-047225,26/04/2025,CUST-0909,Lloyd Murnane,Carlow,Y19PV45,PROD-0071,Groceries,61.33,6,23%,452.62,Visa
IE-TXN-047226,02/01/2025,CUST-0847,Dr. Ben Doogan,Wicklow,H17D4Y2,PROD-0074,Electronics,293.57,6,23%,2166.55,Apple Pay
IE-TXN-047227,16/09/2025,CUST-0339,Alan MacConnaghy,Clare,P82 CWWP,PROD-0097,Groceries,346.24,1,23%,425.88,Revolut
IE-TXN-047228,18/03/2025,CUST-0608,Nicola Day,Laois,V534NYR,PROD-0029,Groceries,102.61,4,23%,504.84,Visa
IE-TXN-047229,28/09/2025,CUST-0467,Billie-Jo Blanch,Limerick,X09999V,PROD-0056,Home Decor,154.53,3,23%,570.22,Google Pay
IE-TXN-047230,16/09/2023,CUST-0426,Dr. Jason Jennings,Meath,R14 N990,PROD-0062,Groceries,326.68,8,23%,3214.53,Apple Pay
IE-TXN-047231,11/12/2023,CUST-0699,Dr. Constance Fitzsimmons,Armagh,C07 9E1K,PROD-0057,Health & Beauty,465.2,10,23%,5721.96,Apple Pay
IE-TXN-047232,24/12/2025,CUST-0762,Miss Katrina Bridge,Antrim,V31 9KCW,PROD-0060,Home Decor,78.16,2,23%,192.27,Google Pay
IE-TXN-047233,02/12/2024,CUST-0235,Darragh Curry,Wicklow,K51 XAAX,PROD-0074,Electronics,293.57,7,23%,2527.64,Apple Pay
IE-TXN-047234,15/07/2024,CUST-0403,Brandon Fitzmaurice-Cregan,Fermanagh,Y61VN6K,PROD-0043,Health & Beauty,180.66,7,23%,1555.48,Revolut
IE-TXN-047235,08/11/2024,CUST-0683,Fergus Angus,Wicklow,R18T4R5,PROD-0078,Beverages,64.25,8,23%,632.22,Revolut
IE-TXN-047236,22/03/2024,CUST-0326,Ian Menton,Meath,X77 484R,PROD-0019,Beverages,354.21,3,23%,1307.03,Apple Pay
IE-TXN-047237,17/02/2023,CUST-0453,Marcus McKeegan,Fermanagh,K64 9H7C,PROD-0069,Home Decor,198.83,3,23%,733.68,Revolut
IE-TXN-047238,04/05/2024,CUST-0621,Mrs. Susannah Wynne,Kilkenny,A448Y8W,PROD-0078,Beverages,64.25,4,23%,316.11,Mastercard
IE-TXN-047239,11/11/2023,CUST-0056,Dr. Kelvin Cullinan,Fermanagh,D72 A9CW,PROD-0081,Health & Beauty,246.95,8,23%,2429.99,Revolut
IE-TXN-047240,07/01/2023,CUST-0495,Mr. Jamie O'Curry,Donegal,K1574F0,PROD-0046,Health & Beauty,388.49,8,23%,3822.74,Mastercard
IE-TXN-047241,25/08/2023,CUST-0219,Dr. Gabriel MacVeagh,Wicklow,H66 TF81,PROD-0003,Electronics,160.72,5,23%,988.43,Apple Pay
IE-TXN-047242,21/05/2025,CUST-0509,Dr. Simon Bell,Galway,F81 3KNP,PROD-0056,Home Decor,154.53,10,23%,1900.72,Revolut
IE-TXN-047243,27/07/2025,CUST-0757,Shane Sinnott,Antrim,V84HR2T,PROD-0062,Groceries,326.68,6,23%,2410.9,Google Pay
IE-TXN-047244,28/05/2025,CUST-0748,Cillian Madigan-Keenahan,Wicklow,H72 02FW,PROD-0050,Clothing,51.94,9,23%,574.98,Mastercard
IE-TXN-047245,21/12/2024,CUST-0776,Mrs. Ellie Wolfe,Mayo,W33TDFD,PROD-0032,Electronics,9.19,7,23%,79.13,Google Pay
IE-TXN-047246,11/10/2023,CUST-0330,Julie-Anne Mullooly,Monaghan,K35DF01,PROD-0017,Electronics,195.66,3,23%,721.99,Google Pay
IE-TXN-047247,23/08/2024,CUST-0931,Ms. Diane Cattigan,Galway,V58TTRY,PROD-0060,Home Decor,78.16,2,23%,192.27,Mastercard
IE-TXN-047248,14/08/2023,CUST-0723,Pauric Baxter,Offaly,Y47 542E,PROD-0053,Home Decor,351.89,2,23%,865.65,Visa
IE-TXN-047249,23/10/2023,CUST-0333,Euan Deigan,Tipperary,W53 9C3E,PROD-0052,Groceries,309.93,10,23%,3812.14,Apple Pay
IE-TXN-047250,15/04/2024,CUST-0266,Dr. Jon Spenser,Kerry,W903Y89,PROD-0006,Groceries,338.03,1,23%,415.78,Revolut
IE-TXN-047251,16/11/2025,CUST-0538,Kirk Brennan,Londonderry,W59V5FW,PROD-0040,Home Decor,260.71,1,23%,320.67,Google Pay
IE-TXN-047252,13/06/2023,CUST-0447,Dr. Alexander Carry,Tipperary,P20 F80W,PROD-0019,Beverages,354.21,5,23%,2178.39,Visa
IE-TXN-047253,16/05/2024,CUST-0174,Maureen Helen,Fermanagh,Y84KYP1,PROD-0091,Home Decor,287.8,3,23%,1061.98,Mastercard
IE-TXN-047254,08/03/2024,CUST-0443,Tiernan Hanratty,Limerick,T21EXWK,PROD-0099,Groceries,214.14,5,23%,1316.96,Mastercard
IE-TXN-047255,09/08/2023,CUST-0180,Warren McGreal,Dublin,H31 7PT0,PROD-0017,Electronics,195.66,3,23%,721.99,Google Pay
IE-TXN-047256,21/10/2024,CUST-0390,Zachary Donagher,Mayo,D073N0P,PROD-0045,Health & Beauty,201.53,4,23%,991.53,Revolut
IE-TXN-047257,15/01/2024,CUST-0413,Lindsay Culligan,Sligo,P626VVY,PROD-0026,Clothing,12.89,3,23%,47.56,Apple Pay
IE-TXN-047258,05/06/2024,CUST-0962,Lydia Dowd,Longford,X79969A,PROD-0098,Clothing,75.39,2,23%,185.46,Revolut
IE-TXN-047259,17/10/2023,CUST-0539,Zach Cody,Wicklow,F56 8F4W,PROD-0045,Health & Beauty,201.53,4,23%,991.53,Visa
IE-TXN-047260,06/05/2025,CUST-0794,Warren Kermody,Louth,C65 HR22,PROD-0049,Clothing,379.57,7,23%,3268.1,Visa
IE-TXN-047261,02/08/2024,CUST-0767,Jena Tuohy,Down,N22 34VY,PROD-0007,Home Decor,176.15,2,23%,433.33,Mastercard
IE-TXN-047262,22/07/2025,CUST-0798,Mr. Bailey Shine,Galway,V53 96VR,PROD-0022,Home Decor,490.8,10,23%,6036.84,Apple Pay
IE-TXN-047263,03/03/2023,CUST-0070,Nicola Guilfoyle,Kerry,Y85NNDE,PROD-0041,Health & Beauty,73.36,6,23%,541.4,Apple Pay
IE-TXN-047264,17/12/2025,CUST-0210,Annalise Holland,Kildare,T64 WKYE,PROD-0015,Clothing,244.23,8,23%,2403.22,Revolut
IE-TXN-047265,21/11/2025,CUST-0153,Ms. Ceara Macrea,Roscommon,D07 792A,PROD-0071,Groceries,61.33,4,23%,301.74,Revolut
IE-TXN-047266,10/08/2023,CUST-0825,Mairtin Mulhare,Kerry,N46 3YFA,PROD-0062,Groceries,326.68,10,23%,4018.16,Revolut
IE-TXN-047267,11/01/2023,CUST-0439,Dr. Martha Sharry,Laois,P36 HW2W,PROD-0007,Home Decor,176.15,8,23%,1733.32,Visa
IE-TXN-047268,27/10/2025,CUST-0922,Emma Sherry,Waterford,C59 E6NE,PROD-0084,Electronics,232.51,1,23%,285.99,Revolut
IE-TXN-047269,17/03/2023,CUST-0009,Johnny Canavan,Tipperary,E67 WC24,PROD-0007,Home Decor,176.15,8,23%,1733.32,Mastercard
IE-TXN-047270,24/06/2024,CUST-0013,Ms. Jody O'Loughlinn,Louth,F32 N9FT,PROD-0023,Clothing,368.12,2,23%,905.58,Visa
IE-TXN-047271,12/09/2025,CUST-0406,Kaitlyn O'Cassidy,Mayo,N20 1TXF,PROD-0067,Electronics,488.69,3,23%,1803.27,Apple Pay
IE-TXN-047272,06/10/2023,CUST-0018,Rebecca Crosbie,Mayo,K56VT7E,PROD-0052,Groceries,309.93,4,23%,1524.86,Visa
IE-TXN-047273,18/07/2023,CUST-0701,Nicholas McCool,Limerick,C91 5C57,PROD-0079,Home Decor,44.93,6,23%,331.58,Mastercard
IE-TXN-047274,10/05/2025,CUST-0048,Arran Brett,Louth,T55 WTPC,PROD-0007,Home Decor,176.15,10,23%,2166.64,Apple Pay
IE-TXN-047275,02/03/2025,CUST-0113,Miss Kerri Bourke,Cavan,V11 2RX8,PROD-0037,Clothing,91.4,7,23%,786.95,Google Pay
IE-TXN-047276,17/06/2023,CUST-0786,Sabrina Anderson,Carlow,T95 0W9X,PROD-0002,Beverages,360.91,5,23%,2219.6,Apple Pay
IE-TXN-047277,07/09/2025,CUST-0434,Shane Cullinan,Clare,A00 0X14,PROD-0054,Clothing,321.83,5,23%,1979.25,Google Pay
IE-TXN-047278,05/07/2025,CUST-0841,Mrs. Regan Gavigan,Kildare,E16E5PV,PROD-0097,Groceries,346.24,3,23%,1277.63,Visa
IE-TXN-047279,01/10/2024,CUST-0726,Rosemary Gogarty,Monaghan,E272C42,PROD-0080,Groceries,134.08,10,23%,1649.18,Visa
IE-TXN-047280,29/05/2024,CUST-0688,Dr. Ashley Keohane,Antrim,V36HY53,PROD-0046,Health & Beauty,388.49,8,23%,3822.74,Revolut
IE-TXN-047281,19/10/2023,CUST-0359,Meibh Donnan-McDunphy,Tipperary,N28VDT6,PROD-0012,Electronics,279.46,5,23%,1718.68,Google Pay
IE-TXN-047282,15/10/2024,CUST-0923,Cillian O'Keeffe,Westmeath,C33VFWH,PROD-0061,Health & Beauty,112.69,1,23%,138.61,Revolut
IE-TXN-047283,04/01/2024,CUST-0628,Claire McRann,Wicklow,H86A1DE,PROD-0028,Groceries,198.98,5,23%,1223.73,Apple Pay
IE-TXN-047284,29/11/2023,CUST-0925,Danny Connole,Offaly,Y273YA8,PROD-0037,Clothing,91.4,10,23%,1124.22,Google Pay
IE-TXN-047285,08/02/2023,CUST-0575,Zac Carty,Clare,W03 54VR,PROD-0024,Health & Beauty,95.77,10,23%,1177.97,Mastercard
IE-TXN-047286,12/10/2025,CUST-0133,Mr. Kyle Moone,Meath,W05 NP1T,PROD-0024,Health & Beauty,95.77,5,23%,588.99,Visa
IE-TXN-047287,25/08/2024,CUST-0578,Damien McKeogh,Tyrone,P39 FN37,PROD-0057,Health & Beauty,465.2,3,23%,1716.59,Mastercard
IE-TXN-047288,05/05/2024,CUST-0512,Mr. Finn Meany,Galway,P50 R7XV,PROD-0081,Health & Beauty,246.95,1,23%,303.75,Revolut
